"Town","FIPS","Year","Crime Type","Measure Type","Variable","Value"
"Cromwell","0900718080",2010,"Arson","Rate (per 100,000)","Crime Index",7.4
"Cromwell","0900718080",2011,"Total Crime","Number","Crime Index",348
"Cromwell","0900718080",2011,"Total Crime","Rate (per 100,000)","Crime Index",2571.7
"Cromwell","0900718080",2011,"Total Violent Crime","Number","Crime Index",6
"Cromwell","0900718080",2011,"Total Violent Crime","Rate (per 100,000)","Crime Index",44.3
"Cromwell","0900718080",2011,"Total Property Crime","Number","Crime Index",342
"Cromwell","0900718080",2011,"Total Property Crime","Rate (per 100,000)","Crime Index",2527.3
"Cromwell","0900718080",2011,"Aggravated Assault","Number","Crime Index",1
"Cromwell","0900718080",2011,"Aggravated Assault","Rate (per 100,000)","Crime Index",7.4
"Cromwell","0900718080",2011,"Murder","Number","Crime Index",0
"Cromwell","0900718080",2011,"Murder","Rate (per 100,000)","Crime Index",0
"Cromwell","0900718080",2011,"Rape","Number","Crime Index",1
"Cromwell","0900718080",2011,"Rape","Rate (per 100,000)","Crime Index",7.4
"Cromwell","0900718080",2011,"Robbery","Number","Crime Index",4
"Cromwell","0900718080",2011,"Robbery","Rate (per 100,000)","Crime Index",29.6
"Cromwell","0900718080",2011,"Burglary","Number","Crime Index",28
"Cromwell","0900718080",2011,"Burglary","Rate (per 100,000)","Crime Index",206.9
"Cromwell","0900718080",2011,"Larceny","Number","Crime Index",298
"Cromwell","0900718080",2011,"Larceny","Rate (per 100,000)","Crime Index",2202.2
"Cromwell","0900718080",2011,"Motor Vehicle Theft","Number","Crime Index",16
"Cromwell","0900718080",2011,"Motor Vehicle Theft","Rate (per 100,000)","Crime Index",118.2
"Cromwell","0900718080",2011,"Arson","Number","Crime Index",0
"Cromwell","0900718080",2011,"Arson","Rate (per 100,000)","Crime Index",0
"Cromwell","0900718080",2012,"Total Crime","Number","Crime Index",301
"Cromwell","0900718080",2012,"Total Crime","Rate (per 100,000)","Crime Index",2218.5
"Cromwell","0900718080",2012,"Total Violent Crime","Number","Crime Index",11
"Cromwell","0900718080",2012,"Total Violent Crime","Rate (per 100,000)","Crime Index",81.1
"Cromwell","0900718080",2012,"Total Property Crime","Number","Crime Index",290
"Cromwell","0900718080",2012,"Total Property Crime","Rate (per 100,000)","Crime Index",2137.4
"Cromwell","0900718080",2012,"Aggravated Assault","Number","Crime Index",4
"Cromwell","0900718080",2012,"Aggravated Assault","Rate (per 100,000)","Crime Index",29.5
"Cromwell","0900718080",2012,"Murder","Number","Crime Index",0
"Cromwell","0900718080",2012,"Murder","Rate (per 100,000)","Crime Index",0
"Cromwell","0900718080",2012,"Rape","Number","Crime Index",1
"Cromwell","0900718080",2012,"Rape","Rate (per 100,000)","Crime Index",7.4
"Cromwell","0900718080",2012,"Robbery","Number","Crime Index",6
"Cromwell","0900718080",2012,"Robbery","Rate (per 100,000)","Crime Index",44.2
"Cromwell","0900718080",2012,"Burglary","Number","Crime Index",44
"Cromwell","0900718080",2012,"Burglary","Rate (per 100,000)","Crime Index",324.3
"Cromwell","0900718080",2012,"Larceny","Number","Crime Index",233
"Cromwell","0900718080",2012,"Larceny","Rate (per 100,000)","Crime Index",1717.3
"Cromwell","0900718080",2012,"Motor Vehicle Theft","Number","Crime Index",13
"Cromwell","0900718080",2012,"Motor Vehicle Theft","Rate (per 100,000)","Crime Index",95.8
"Cromwell","0900718080",2012,"Arson","Number","Crime Index",0
"Cromwell","0900718080",2012,"Arson","Rate (per 100,000)","Crime Index",0
"Cromwell","0900718080",2013,"Total Crime","Number","Crime Index",286
"Cromwell","0900718080",2013,"Total Crime","Rate (per 100,000)","Crime Index",2105.4
"Cromwell","0900718080",2013,"Total Violent Crime","Number","Crime Index",9
"Cromwell","0900718080",2013,"Total Violent Crime","Rate (per 100,000)","Crime Index",66.3
"Cromwell","0900718080",2013,"Total Property Crime","Number","Crime Index",277
"Cromwell","0900718080",2013,"Total Property Crime","Rate (per 100,000)","Crime Index",2039.2
"Cromwell","0900718080",2013,"Aggravated Assault","Number","Crime Index",1
"Cromwell","0900718080",2013,"Aggravated Assault","Rate (per 100,000)","Crime Index",7.4
"Cromwell","0900718080",2013,"Murder","Number","Crime Index",0
"Cromwell","0900718080",2013,"Murder","Rate (per 100,000)","Crime Index",0
"Cromwell","0900718080",2013,"Rape","Number","Crime Index",0
"Cromwell","0900718080",2013,"Rape","Rate (per 100,000)","Crime Index",0
"Cromwell","0900718080",2013,"Robbery","Number","Crime Index",8
"Cromwell","0900718080",2013,"Robbery","Rate (per 100,000)","Crime Index",58.9
"Cromwell","0900718080",2013,"Burglary","Number","Crime Index",16
"Cromwell","0900718080",2013,"Burglary","Rate (per 100,000)","Crime Index",117.8
"Cromwell","0900718080",2013,"Larceny","Number","Crime Index",257
"Cromwell","0900718080",2013,"Larceny","Rate (per 100,000)","Crime Index",1891.9
"Cromwell","0900718080",2013,"Motor Vehicle Theft","Number","Crime Index",4
"Cromwell","0900718080",2013,"Motor Vehicle Theft","Rate (per 100,000)","Crime Index",29.4
"Cromwell","0900718080",2013,"Arson","Number","Crime Index",0
"Cromwell","0900718080",2013,"Arson","Rate (per 100,000)","Crime Index",0
"Cromwell","0900718080",2014,"Total Crime","Number","Crime Index",313
"Cromwell","0900718080",2014,"Total Crime","Rate (per 100,000)","Crime Index",2305.9
"Cromwell","0900718080",2014,"Total Violent Crime","Number","Crime Index",8
"Cromwell","0900718080",2014,"Total Violent Crime","Rate (per 100,000)","Crime Index",58.9
"Cromwell","0900718080",2014,"Total Property Crime","Number","Crime Index",305
"Cromwell","0900718080",2014,"Total Property Crime","Rate (per 100,000)","Crime Index",2246.9
"Cromwell","0900718080",2014,"Aggravated Assault","Number","Crime Index",5
"Cromwell","0900718080",2014,"Aggravated Assault","Rate (per 100,000)","Crime Index",36.8
"Cromwell","0900718080",2014,"Murder","Number","Crime Index",0
"Cromwell","0900718080",2014,"Murder","Rate (per 100,000)","Crime Index",0
"Cromwell","0900718080",2014,"Rape","Number","Crime Index",2
"Cromwell","0900718080",2014,"Rape","Rate (per 100,000)","Crime Index",14.7
"Cromwell","0900718080",2014,"Robbery","Number","Crime Index",1
"Cromwell","0900718080",2014,"Robbery","Rate (per 100,000)","Crime Index",7.4
"Cromwell","0900718080",2014,"Burglary","Number","Crime Index",27
"Cromwell","0900718080",2014,"Burglary","Rate (per 100,000)","Crime Index",198.9
"Cromwell","0900718080",2014,"Larceny","Number","Crime Index",273
"Cromwell","0900718080",2014,"Larceny","Rate (per 100,000)","Crime Index",2011.2
"Cromwell","0900718080",2014,"Motor Vehicle Theft","Number","Crime Index",5
"Cromwell","0900718080",2014,"Motor Vehicle Theft","Rate (per 100,000)","Crime Index",36.8
"Cromwell","0900718080",2014,"Arson","Number","Crime Index",0
"Cromwell","0900718080",2014,"Arson","Rate (per 100,000)","Crime Index",0
"Cromwell","0900718080",2015,"Total Crime","Number","Crime Index",343
"Cromwell","0900718080",2015,"Total Crime","Rate (per 100,000)","Crime Index",2529.7
"Cromwell","0900718080",2015,"Total Violent Crime","Number","Crime Index",11
"Cromwell","0900718080",2015,"Total Violent Crime","Rate (per 100,000)","Crime Index",81.1
"Cromwell","0900718080",2015,"Total Property Crime","Number","Crime Index",332
"Cromwell","0900718080",2015,"Total Property Crime","Rate (per 100,000)","Crime Index",2448.6
"Cromwell","0900718080",2015,"Aggravated Assault","Number","Crime Index",6
"Cromwell","0900718080",2015,"Aggravated Assault","Rate (per 100,000)","Crime Index",44.3
"Cromwell","0900718080",2015,"Murder","Number","Crime Index",0
"Cromwell","0900718080",2015,"Murder","Rate (per 100,000)","Crime Index",0
"Cromwell","0900718080",2015,"Rape","Number","Crime Index",0
"Cromwell","0900718080",2015,"Rape","Rate (per 100,000)","Crime Index",0
"Cromwell","0900718080",2015,"Robbery","Number","Crime Index",5
"Cromwell","0900718080",2015,"Robbery","Rate (per 100,000)","Crime Index",36.9
"Cromwell","0900718080",2015,"Burglary","Number","Crime Index",12
"Cromwell","0900718080",2015,"Burglary","Rate (per 100,000)","Crime Index",88.5
"Cromwell","0900718080",2015,"Larceny","Number","Crime Index",302
"Cromwell","0900718080",2015,"Larceny","Rate (per 100,000)","Crime Index",2227.3
"Cromwell","0900718080",2015,"Motor Vehicle Theft","Number","Crime Index",18
"Cromwell","0900718080",2015,"Motor Vehicle Theft","Rate (per 100,000)","Crime Index",132.8
"Cromwell","0900718080",2015,"Arson","Number","Crime Index",0
"Cromwell","0900718080",2015,"Arson","Rate (per 100,000)","Crime Index",0
"Cromwell","0900718080",2016,"Total Crime","Number","Crime Index",378
"Cromwell","0900718080",2016,"Total Crime","Rate (per 100,000)","Crime Index",2794.2
"Cromwell","0900718080",2016,"Total Violent Crime","Number","Crime Index",7
"Cromwell","0900718080",2016,"Total Violent Crime","Rate (per 100,000)","Crime Index",51.7
"Cromwell","0900718080",2016,"Total Property Crime","Number","Crime Index",371
"Cromwell","0900718080",2016,"Total Property Crime","Rate (per 100,000)","Crime Index",2742.5
"Cromwell","0900718080",2016,"Aggravated Assault","Number","Crime Index",3
"Cromwell","0900718080",2016,"Aggravated Assault","Rate (per 100,000)","Crime Index",22.2
"Cromwell","0900718080",2016,"Murder","Number","Crime Index",0
"Cromwell","0900718080",2016,"Murder","Rate (per 100,000)","Crime Index",0
"Cromwell","0900718080",2016,"Rape","Number","Crime Index",0
"Cromwell","0900718080",2016,"Rape","Rate (per 100,000)","Crime Index",0
"Cromwell","0900718080",2016,"Robbery","Number","Crime Index",4
"Cromwell","0900718080",2016,"Robbery","Rate (per 100,000)","Crime Index",29.6
"Cromwell","0900718080",2016,"Burglary","Number","Crime Index",18
"Cromwell","0900718080",2016,"Burglary","Rate (per 100,000)","Crime Index",133.1
"Cromwell","0900718080",2016,"Larceny","Number","Crime Index",330
"Cromwell","0900718080",2016,"Larceny","Rate (per 100,000)","Crime Index",2439.4
"Cromwell","0900718080",2016,"Motor Vehicle Theft","Number","Crime Index",23
"Cromwell","0900718080",2016,"Motor Vehicle Theft","Rate (per 100,000)","Crime Index",170
"Cromwell","0900718080",2016,"Arson","Number","Crime Index",0
"Cromwell","0900718080",2016,"Arson","Rate (per 100,000)","Crime Index",0
"Cromwell","0900718080",2017,"Total Crime","Number","Crime Index",273
"Cromwell","0900718080",2017,"Total Crime","Rate (per 100,000)","Crime Index",2015.2
"Cromwell","0900718080",2017,"Total Violent Crime","Number","Crime Index",10
"Cromwell","0900718080",2017,"Total Violent Crime","Rate (per 100,000)","Crime Index",73.8
"Cromwell","0900718080",2017,"Total Property Crime","Number","Crime Index",263
"Cromwell","0900718080",2017,"Total Property Crime","Rate (per 100,000)","Crime Index",1941.4
"Cromwell","0900718080",2017,"Aggravated Assault","Number","Crime Index",5
"Cromwell","0900718080",2017,"Aggravated Assault","Rate (per 100,000)","Crime Index",36.9
"Cromwell","0900718080",2017,"Murder","Number","Crime Index",0
"Cromwell","0900718080",2017,"Murder","Rate (per 100,000)","Crime Index",0
"Cromwell","0900718080",2017,"Rape","Number","Crime Index",2
"Cromwell","0900718080",2017,"Rape","Rate (per 100,000)","Crime Index",14.8
"Cromwell","0900718080",2017,"Robbery","Number","Crime Index",3
"Cromwell","0900718080",2017,"Robbery","Rate (per 100,000)","Crime Index",22.1
"Cromwell","0900718080",2017,"Burglary","Number","Crime Index",8
"Cromwell","0900718080",2017,"Burglary","Rate (per 100,000)","Crime Index",59.1
"Cromwell","0900718080",2017,"Larceny","Number","Crime Index",228
"Cromwell","0900718080",2017,"Larceny","Rate (per 100,000)","Crime Index",1683
"Cromwell","0900718080",2017,"Motor Vehicle Theft","Number","Crime Index",27
"Cromwell","0900718080",2017,"Motor Vehicle Theft","Rate (per 100,000)","Crime Index",199.3
"Cromwell","0900718080",2017,"Arson","Number","Crime Index",0
"Cromwell","0900718080",2017,"Arson","Rate (per 100,000)","Crime Index",0
"Danbury","0900118500",2010,"Total Crime","Number","Crime Index",1631
"Danbury","0900118500",2010,"Total Crime","Rate (per 100,000)","Crime Index",2076.3
"Danbury","0900118500",2010,"Total Violent Crime","Number","Crime Index",116
"Danbury","0900118500",2010,"Total Violent Crime","Rate (per 100,000)","Crime Index",147.7
"Danbury","0900118500",2010,"Total Property Crime","Number","Crime Index",1515
"Danbury","0900118500",2010,"Total Property Crime","Rate (per 100,000)","Crime Index",1928.7
"Danbury","0900118500",2010,"Aggravated Assault","Number","Crime Index",47
"Danbury","0900118500",2010,"Aggravated Assault","Rate (per 100,000)","Crime Index",59.8
"Danbury","0900118500",2010,"Murder","Number","Crime Index",2
"Danbury","0900118500",2010,"Murder","Rate (per 100,000)","Crime Index",2.5
"Danbury","0900118500",2010,"Rape","Number","Crime Index",21
"Danbury","0900118500",2010,"Rape","Rate (per 100,000)","Crime Index",26.7
"Danbury","0900118500",2010,"Robbery","Number","Crime Index",46
"Danbury","0900118500",2010,"Robbery","Rate (per 100,000)","Crime Index",58.6
"Danbury","0900118500",2010,"Burglary","Number","Crime Index",258
"Danbury","0900118500",2010,"Burglary","Rate (per 100,000)","Crime Index",328.4
"Danbury","0900118500",2010,"Larceny","Number","Crime Index",1177
"Danbury","0900118500",2010,"Larceny","Rate (per 100,000)","Crime Index",1498.4
"Danbury","0900118500",2010,"Motor Vehicle Theft","Number","Crime Index",80
"Danbury","0900118500",2010,"Motor Vehicle Theft","Rate (per 100,000)","Crime Index",101.8
"Danbury","0900118500",2010,"Arson","Number","Crime Index",5
"Danbury","0900118500",2010,"Arson","Rate (per 100,000)","Crime Index",6.4
"Danbury","0900118500",2011,"Total Crime","Number","Crime Index",1752
"Danbury","0900118500",2011,"Total Crime","Rate (per 100,000)","Crime Index",2226.3
"Danbury","0900118500",2011,"Total Violent Crime","Number","Crime Index",164
"Danbury","0900118500",2011,"Total Violent Crime","Rate (per 100,000)","Crime Index",208.4
"Danbury","0900118500",2011,"Total Property Crime","Number","Crime Index",1588
"Danbury","0900118500",2011,"Total Property Crime","Rate (per 100,000)","Crime Index",2017.9
"Danbury","0900118500",2011,"Aggravated Assault","Number","Crime Index",53
"Danbury","0900118500",2011,"Aggravated Assault","Rate (per 100,000)","Crime Index",67.3
"Danbury","0900118500",2011,"Murder","Number","Crime Index",1
"Danbury","0900118500",2011,"Murder","Rate (per 100,000)","Crime Index",1.3
"Danbury","0900118500",2011,"Rape","Number","Crime Index",34
"Danbury","0900118500",2011,"Rape","Rate (per 100,000)","Crime Index",43.2
"Danbury","0900118500",2011,"Robbery","Number","Crime Index",76
"Danbury","0900118500",2011,"Robbery","Rate (per 100,000)","Crime Index",96.6
"Danbury","0900118500",2011,"Burglary","Number","Crime Index",343
"Danbury","0900118500",2011,"Burglary","Rate (per 100,000)","Crime Index",435.8
"Danbury","0900118500",2011,"Larceny","Number","Crime Index",1183
"Danbury","0900118500",2011,"Larceny","Rate (per 100,000)","Crime Index",1503.2
"Danbury","0900118500",2011,"Motor Vehicle Theft","Number","Crime Index",62
"Danbury","0900118500",2011,"Motor Vehicle Theft","Rate (per 100,000)","Crime Index",78.8
"Danbury","0900118500",2011,"Arson","Number","Crime Index",5
"Danbury","0900118500",2011,"Arson","Rate (per 100,000)","Crime Index",6.4
"Danbury","0900118500",2012,"Total Crime","Number","Crime Index",1671
"Danbury","0900118500",2012,"Total Crime","Rate (per 100,000)","Crime Index",2117.6
"Danbury","0900118500",2012,"Total Violent Crime","Number","Crime Index",109
"Danbury","0900118500",2012,"Total Violent Crime","Rate (per 100,000)","Crime Index",138.1
"Danbury","0900118500",2012,"Total Property Crime","Number","Crime Index",1562
"Danbury","0900118500",2012,"Total Property Crime","Rate (per 100,000)","Crime Index",1979.5
"Danbury","0900118500",2012,"Aggravated Assault","Number","Crime Index",40
"Danbury","0900118500",2012,"Aggravated Assault","Rate (per 100,000)","Crime Index",50.7
"Danbury","0900118500",2012,"Murder","Number","Crime Index",1
"Danbury","0900118500",2012,"Murder","Rate (per 100,000)","Crime Index",1.3
"Danbury","0900118500",2012,"Rape","Number","Crime Index",23
"Danbury","0900118500",2012,"Rape","Rate (per 100,000)","Crime Index",29.1
"Danbury","0900118500",2012,"Robbery","Number","Crime Index",45
"Danbury","0900118500",2012,"Robbery","Rate (per 100,000)","Crime Index",57
"Danbury","0900118500",2012,"Burglary","Number","Crime Index",287
"Danbury","0900118500",2012,"Burglary","Rate (per 100,000)","Crime Index",363.7
"Danbury","0900118500",2012,"Larceny","Number","Crime Index",1201
"Danbury","0900118500",2012,"Larceny","Rate (per 100,000)","Crime Index",1522
"Danbury","0900118500",2012,"Motor Vehicle Theft","Number","Crime Index",74
"Danbury","0900118500",2012,"Motor Vehicle Theft","Rate (per 100,000)","Crime Index",93.8
"Danbury","0900118500",2012,"Arson","Number","Crime Index",6
"Danbury","0900118500",2012,"Arson","Rate (per 100,000)","Crime Index",7.6
"Danbury","0900118500",2013,"Total Crime","Number","Crime Index",1365
"Danbury","0900118500",2013,"Total Crime","Rate (per 100,000)","Crime Index",1727.8
"Danbury","0900118500",2013,"Total Violent Crime","Number","Crime Index",108
